system	doc	doc_id	seg_id	rater	source	target	category	severity
default	moedict_select	1033	3		這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏淹死幾若个人，政府規定遮袂使泅水，毋過無人咧插伊，無偌久，代誌就「船過水無痕」矣，猶是<v>滿滿是</v>咧泅水。	Style/Awkward	Minor
default	moedict_select	1033	4		這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏淹死幾若个人，政府規定遮袂使泅水，毋過無人咧插伊，無偌久，代誌就「船過水無痕」矣，猶是滿滿是咧<v>泅水</v>。	Accuracy/Mistranslation	Minor
default	moedict_select	1034	0		他時常在這地方與人吵架、鬥毆，而且好吃懶做，簡直就像個王爺。	伊不時佇遮佮人冤家相拍，閣<v>食好鬥歹</v>，有夠毋成王爺。	Accuracy/Mistranslation	Major
default	moedict_select	1034	1		他時常在這地方與人吵架、鬥毆，而且好吃懶做，簡直就像個王爺。	伊不時佇遮佮人冤家相拍，閣食好鬥歹，有夠<v>毋成</v>王爺。	Accuracy/Mistranslation	Major
default	moedict_select	1035	0		新聞有報導，嗜食檳榔的人，如果吃到倒吊子中毒，有時候會喪命。	新聞<v>講著</v>，愛食檳榔的人，若食著檳榔內底的烏心仔，有時嘛會無命。	Terminology/Inappropriate	Minor
default	moedict_select	1035	1		新聞有報導，嗜食檳榔的人，如果吃到倒吊子中毒，有時候會喪命。	新聞講著，<v>愛食</v>檳榔的人，若食著檳榔內底的烏心仔，有時嘛會無命。	Accuracy/Mistranslation	Minor
default	moedict_select	1035	2		新聞有報導，嗜食檳榔的人，如果吃到倒吊子中毒，有時候會喪命。	新聞講著，愛食檳榔的人，若食著<v>檳榔內底的烏心仔</v>，有時嘛會無命。	Accuracy/Mistranslation	Major
default	moedict_select	1035	3		新聞有報導，嗜食檳榔的人，如果吃到倒吊子中毒，有時候會喪命。	新聞講著，愛食檳榔的人，若食著檳榔內底的烏心仔<v>，</v>有時嘛會無命。	Accuracy/Omission	Major
default	moedict_select	1035	4		新聞有報導，嗜食檳榔的人，如果吃到倒吊子中毒，有時候會喪命。	新聞講著，愛食檳榔的人，若食著檳榔內底的烏心仔，有時<v>嘛</v>會無命。	Style/Awkward	Minor
default	moedict_select	1036	0		新聞報導說，有一位老婦人非常堅強，靠自己雙手在扶養三個孫子。	新聞報講有一位阿婆真硬插，靠家己的雙手咧晟養三个外孫仔。	no-error	no-error
default	moedict_select	1037	0		老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官<v>發財</v>攏無伊的份，這擺伊「向天借膽」，對頭家要求加薪，成敗是按怎咱袂曉算，伊的膽量就予人呵咾甲會觸舌。	Accuracy/Mistranslation	Major
default	moedict_select	1037	1		老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官發財攏無伊的份，這擺伊「<v>向天借膽</v>」，對頭家要求加薪，成敗是按怎咱袂曉算，伊的膽量就予人呵咾甲會觸舌。	Terminology/Inappropriate	Minor
default	moedict_select	1037	2		老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官發財攏無伊的份，這擺伊「向天借膽」，對<v>頭家</v>要求加薪，成敗是按怎咱袂曉算，伊的膽量就予人呵咾甲會觸舌。	Terminology/Inappropriate	Minor
default	moedict_select	1037	3		老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官發財攏無伊的份，這擺伊「向天借膽」，對頭家要求加薪，成敗<v>是按怎咱袂曉算</v>，伊的膽量就予人呵咾甲會觸舌。	Accuracy/Mistranslation	Minor
default	moedict_select	1037	4		老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官發財攏無伊的份，這擺伊「向天借膽」，對頭家要求加薪，成敗是按怎咱袂曉算，伊的<v>膽量</v>就予人呵咾甲會觸舌。	Terminology/Inappropriate	Minor
default	moedict_select	1037	5		老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官發財攏無伊的份，這擺伊「向天借膽」，對頭家要求加薪，成敗是按怎咱袂曉算，伊的膽量就<v>予人</v>呵咾甲會觸舌。	Accuracy/Mistranslation	Minor
default	moedict_select	1037	6		老職員認真努力，不過升官加薪都沒他的份，這次他「向老天爺借膽」，向主管要求加薪，成不成功不一定，他的勇氣就值得我們誇獎。	老職員認真拍拚，毋過升官發財攏無伊的份，這擺伊「向天借膽」，對頭家要求加薪，成敗是按怎咱袂曉算，伊的膽量就予人呵咾<v>甲會觸舌</v>。	Accuracy/Addition	Minor
default	moedict_select	1038	0		分明是他先動手的，現在卻「惡人先告狀」，偷偷跑去向老師告狀。	<v>明明</v>是伊先動手的，這馬煞「歹竹出好筍」，偷偷仔走去共老師投。	Purity	Minor
default	moedict_select	1038	1		分明是他先動手的，現在卻「惡人先告狀」，偷偷跑去向老師告狀。	明明是伊先<v>動手</v>的，這馬煞「歹竹出好筍」，偷偷仔走去共老師投。	Purity	Minor
default	moedict_select	1038	2		分明是他先動手的，現在卻「惡人先告狀」，偷偷跑去向老師告狀。	明明是伊先動手的，這馬煞「<v>歹竹出好筍</v>」，偷偷仔走去共老師投。	Accuracy/Mistranslation	Major
default	moedict_select	1039	0		從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣<v>食米</v>較欠缺的時，煠糜是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲撈著一粒米粒就若海底摸針仝款，真僫得呢！	Accuracy/Mistranslation	Minor
default	moedict_select	1039	1		從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣食米較欠缺的時，<v>煠</v>糜是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲撈著一粒米粒就若海底摸針仝款，真僫得呢！	Style/Awkward	Minor
default	moedict_select	1039	2		從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣食米較欠缺的時，煠糜是<v>三</v>粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲撈著一粒米粒就若海底摸針仝款，真僫得呢！	Accuracy/Mistranslation	Major
default	moedict_select	1039	3		從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣食米較欠缺的時，煠糜是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九<v>碗</v>湯」，欲撈著一粒米粒就若海底摸針仝款，真僫得呢！	Accuracy/Omission	Minor
default	moedict_select	1039	4		從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣食米較欠缺的時，煠糜是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲<v>撈著</v>一粒米粒就若海底摸針仝款，真僫得呢！	Style/Awkward	Minor
default	moedict_select	1039	5		從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣食米較欠缺的時，煠糜是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲撈著一粒<v>米粒</v>就若海底摸針仝款，真僫得呢！	Terminology/Inappropriate	Minor
default	moedict_select	1039	6		從前糧食匱乏的時代，煮稀飯是幾粒米、一些番薯籤乾加一大鍋的水，「一粒田螺煮九海碗湯」，要撈到一粒米粒就像海底撈針，好難啊！	古早時陣食米較欠缺的時，煠糜是三粒米、一寡番薯簽乾摻一大鼎水，「一粒田螺煮九碗湯」，欲撈著一粒米粒就若海底摸針仝款，真僫<v>得呢</v>！	Fluency/Grammar	Minor
default	moedict_select	1040	0		有一些政治人物，只有在選舉時，才比較常說母語來博取民眾的好感。	有一寡政治人物，干焦佇<v>選戰</v>的時陣，才較捷講母語來討好選民。	Terminology/Inappropriate	Minor
default	moedict_select	1040	1		有一些政治人物，只有在選舉時，才比較常說母語來博取民眾的好感。	有一寡政治人物，干焦佇選戰的時陣，才較捷講母語來<v>討好</v>選民。	Style/Awkward	Minor
default	moedict_select	1040	2		有一些政治人物，只有在選舉時，才比較常說母語來博取民眾的好感。	有一寡政治人物，干焦佇選戰的時陣，才較捷講母語來討好<v>選民</v>。	Accuracy/Mistranslation	Minor
default	moedict_select	1041	0		廟宇建醮乞龜保平安的時候，爸爸擲最多聖筊，求得那隻最大的米龜。	廟宇做醮<v>求龜</v>保平安的時，阿爸跋上濟筊，求著彼隻上大粒的米龜。	Purity	Minor
default	moedict_select	1041	1		廟宇建醮乞龜保平安的時候，爸爸擲最多聖筊，求得那隻最大的米龜。	廟宇做醮求龜保平安的時，阿爸跋上濟筊，<v>求著</v>彼隻上大粒的米龜。	Purity	Minor
default	moedict_select	1041	2		廟宇建醮乞龜保平安的時候，爸爸擲最多聖筊，求得那隻最大的米龜。	廟宇做醮求龜保平安的時，阿爸跋上濟筊，求著彼隻上<v>大粒</v>的米龜。	Fluency/Grammar	Minor
default	moedict_select	1042	0		我們鄰居一個老陳在商船上當二副，收入很好，想不到一次出海之後船竟消失了，到現在十多年了都音訊全無，真的是「航海走馬三分命」。	阮厝邊一个老陳佇商船頂做二副，<v>趁甲流油</v>，想袂到一擺出去海頂船煞無去，到今十外年攏無消無息，有影是「行船走馬三分命」。	Style/Awkward	Minor
default	moedict_select	1042	1		我們鄰居一個老陳在商船上當二副，收入很好，想不到一次出海之後船竟消失了，到現在十多年了都音訊全無，真的是「航海走馬三分命」。	阮厝邊一个老陳佇商船頂做二副，趁甲流油，想袂到一擺<v>出去海頂</v>船煞無去，到今十外年攏無消無息，有影是「行船走馬三分命」。	Style/Awkward	Minor
default	moedict_select	1042	2		我們鄰居一個老陳在商船上當二副，收入很好，想不到一次出海之後船竟消失了，到現在十多年了都音訊全無，真的是「航海走馬三分命」。	阮厝邊一个老陳佇商船頂做二副，趁甲流油，想袂到一擺出去海頂船煞<v>無去</v>，到今十外年攏無消無息，有影是「行船走馬三分命」。	Style/Awkward	Minor
default	moedict_select	1043	0		人生之路總是起起伏伏，俗話說：「花無百日紅，人無千日好。」我們處順境時不要太得意，處逆境時也不要氣餒，這樣才是健康的生活態度。	人生路途是起起落落的，俗語講：「花無百日紅，人無千日好。」咱若拄著好時機毋通傷得意，拄著歹時機嘛莫失志，按呢才算是健康的生活態度。	no-error	no-error
default	moedict_select	1044	0		我們這裡的人以前都坐竹筏渡河，有些人會用船篙撐，有些人會用船槳划。	阮遮的人較早攏坐竹棑仔過溪，有人<v>攑篙擛水</v>，有人攑櫓拍滂泅。	Style/Awkward	Minor
default	moedict_select	1044	1		我們這裡的人以前都坐竹筏渡河，有些人會用船篙撐，有些人會用船槳划。	阮遮的人較早攏坐竹棑仔過溪，有人攑篙擛水，有人<v>攑櫓拍滂泅</v>。	Style/Awkward	Minor
default	moedict_select	1045	0		人家說「三分長相，七分打扮」，他今天穿西裝還梳西裝頭，更加英俊了。	人講：「<v>三生有幸</v>，七彩妝娗」，伊今仔日穿西裝閣梳頭鬃，加誠緣投。	Accuracy/Mistranslation	Major
default	moedict_select	1045	1		人家說「三分長相，七分打扮」，他今天穿西裝還梳西裝頭，更加英俊了。	人講：「三生有幸，<v>七彩妝娗</v>」，伊今仔日穿西裝閣梳頭鬃，加誠緣投。	Accuracy/Mistranslation	Major
default	moedict_select	1045	2		人家說「三分長相，七分打扮」，他今天穿西裝還梳西裝頭，更加英俊了。	人講：「三生有幸，七彩妝娗」，伊今仔日穿西裝閣梳<v>頭鬃</v>，加誠緣投。	Accuracy/Mistranslation	Major
default	moedict_select	1045	3		人家說「三分長相，七分打扮」，他今天穿西裝還梳西裝頭，更加英俊了。	人講：「三生有幸，七彩妝娗」，伊今仔日穿西裝閣梳頭鬃，加<v>誠</v>緣投。	Accuracy/Mistranslation	Minor
default	moedict_select	1046	0		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位<v>毋好</v>，愛按怎改過，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Terminology/Inappropriate	Minor
default	moedict_select	1046	1		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎<v>改過</v>，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Terminology/Inappropriate	Minor
default	moedict_select	1046	2		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是<v>直直</v>共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Style/Awkward	Minor
default	moedict_select	1046	3		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共<v>人</v>拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Accuracy/Mistranslation	Major
default	moedict_select	1046	4		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、<v>一直</v>共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Style/Awkward	Minor
default	moedict_select	1046	5		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共<v>人</v>罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Accuracy/Mistranslation	Major
default	moedict_select	1046	6		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，<v>上初頭</v>會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Style/Awkward	Minor
default	moedict_select	1046	7		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「<v>定定</v>罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Style/Awkward	Minor
default	moedict_select	1046	8		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽<v>話</v>，定定拍袂疼」，就愈來愈無咧共你信篤。	Accuracy/Addition	Minor
default	moedict_select	1046	9		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，<v>定定</v>拍袂疼」，就愈來愈無咧共你信篤。	Style/Awkward	Minor
default	moedict_select	1046	10		管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧<v>共你信篤</v>。	Accuracy/Mistranslation	Major
default	moedict_select	1047	0		現在在新北市土城區的大墓公聽說與之前的林爽文事件、漳泉械鬥都有關係。	這馬佇新北市<v>的三峽區大豹溪遐的祖師廟</v>聽講佮進前的林爽文事件、漳泉械鬥攏有關係。	Accuracy/Mistranslation	Major
default	moedict_select	1047	1		現在在新北市土城區的大墓公聽說與之前的林爽文事件、漳泉械鬥都有關係。	這馬佇新北市的三峽區大豹溪遐的祖師廟聽講佮<v>進前</v>的林爽文事件、漳泉械鬥攏有關係。	Style/Awkward	Minor
default	moedict_select	1047	2		現在在新北市土城區的大墓公聽說與之前的林爽文事件、漳泉械鬥都有關係。	這馬佇新北市的三峽區大豹溪遐的祖師廟聽講佮進前的林爽文事件、漳泉<v>械鬥</v>攏有關係。	Style/Awkward	Minor
default	moedict_select	1048	0		我忙到整天都沒吃東西，現在可是餓得「肚子咕嚕咕嚕叫」，快撐不下去了。	我無閒甲規工攏無食物件，這馬腹肚枵甲「大腸告小腸」，強欲<v>擋</v>袂牢矣。	Style/Awkward	Minor
